OBJECT_ID,CONTRACT_ID,S_INFO_SCCODE,VOLATILITY_TYPE,TERM,W_ANAL_UNDERLYINGIMPLIEDVOL,APPLY_MODEL,SOURCE1,TRADE_DT,OPDATE,OPMODE
{F2FF9822-2D3F-4312-A54F-EA111A6250D0},QvhjcYKzxY,510050OP.SH,715009000,9M,16.7400,Linear,Wind,20250715,2025-07-15,0
{F337CF35-18CF-43DD-AA29-7A42458C2CBB},QvhjcYKzxY,510050OP.SH,715309000,1Y,16.2800,Heston,Wind,20250715,2025-07-15,0
{F38E0435-4D20-4B4B-825B-84866A946FF6},QvhjcYKzxY,510050OP.SH,715007000,1Y,15.9500,Spline,Wind,20250715,2025-07-15,0
{F39FFE9F-CCC1-4DF1-8ED4-EF284A258CE4},QvhjcYKzxY,510050OP.SH,715007000,9M,16.0400,Heston,Wind,20250715,2025-07-15,0
{F3FD4BD9-E0E9-4BF3-BC3F-8095A7D848DE},QvhjcYKzxY,510050OP.SH,715303000,1Y,15.9900,Linear,Wind,20250715,2025-07-15,0
{F444767D-4321-4355-94A0-D1008EF6B128},QvhjcYKzxY,510050OP.SH,715005000,1M,13.5000,Heston,Wind,20250715,2025-07-15,0
{F5992099-BD37-4224-80CB-557CB15E2F88},QvhjcYKzxY,510050OP.SH,715005000,2M,13.9800,Linear,Wind,20250715,2025-07-15,0
{F5B6277F-3736-4E13-B694-FBFC8B7C5CB0},QvhjcYKzxY,510050OP.SH,715004000,1M,15.4800,Linear,Wind,20250715,2025-07-15,0
{F65F4547-CB13-4E8E-9BD5-2D183B6D8A3D},QvhjcYKzxY,510050OP.SH,715304000,3M,17.5500,Spline,Wind,20250715,2025-07-15,0
{F774CE08-42E3-4D99-9F68-6201CC147E68},QvhjcYKzxY,510050OP.SH,715309000,6M,16.2800,Spline,Wind,20250715,2025-07-15,0
{F7E0E2D1-9694-49DF-A3B9-D58388BBD2C8},QvhjcYKzxY,510050OP.SH,715006000,3M,14.7000,Heston,Wind,20250715,2025-07-15,0
{F8D7C32B-F628-475A-922F-57BCF7E00191},QvhjcYKzxY,510050OP.SH,715310000,9M,16.7400,Spline,Wind,20250715,2025-07-15,0
{F8FBAF71-5C80-49B5-B256-F67D0A580710},QvhjcYKzxY,510050OP.SH,715007000,3M,15.3000,Linear,Wind,20250715,2025-07-15,0
{F94DD4B2-282C-413D-9FD3-6F0B3258B4CD},QvhjcYKzxY,510050OP.SH,715010000,6M,16.7400,Linear,Wind,20250715,2025-07-15,0
{FA84057B-6B91-4FD7-905C-DE024E2C77DC},QvhjcYKzxY,510050OP.SH,715009000,2M,17.2300,Spline,Wind,20250715,2025-07-15,0
{FB1633F3-C11D-4CB8-A21A-5EA1613B793A},QvhjcYKzxY,510050OP.SH,715303000,2M,14.1700,Spline,Wind,20250715,2025-07-15,0
{FBBB0DC8-18AF-4DBC-ADCF-CA965AEEE43E},QvhjcYKzxY,510050OP.SH,715308000,1Y,15.9300,Spline,Wind,20250715,2025-07-15,0
{FDF7941F-A84D-4CC4-A1D5-279015838408},QvhjcYKzxY,510050OP.SH,715007000,6M,15.9600,Linear,Wind,20250715,2025-07-15,0
{FF6AE1B8-5A92-4A53-B99C-36E30AD900B4},QvhjcYKzxY,510050OP.SH,715006000,9M,15.8500,Linear,Wind,20250715,2025-07-15,0
{FFF69FC0-15CE-40B9-ACB5-DBCDD21221A0},QvhjcYKzxY,510050OP.SH,715007000,2M,14.5700,Spline,Wind,20250715,2025-07-15,0
